urn:cts:greekLit:tlg5026.msA.hmt:9.378	urn:cite:hmt:pers.pers632
urn:cts:greekLit:tlg5026.msA.hmt:9.380	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.380	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.380	urn:cite:hmt:pers.pers333
urn:cts:greekLit:tlg5026.msA.hmt:9.381	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.385	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.385	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:9.387	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:9.387	urn:cite:hmt:pers.pers687
urn:cts:greekLit:tlg5026.msA.hmt:9.387	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:9.399	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.401	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.401	urn:cite:hmt:pers.pers341
urn:cts:greekLit:tlg5026.msA.hmt:9.402	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.402	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers484
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers639
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers644
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers639
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers484
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers184
urn:cts:greekLit:tlg5026.msA.hmt:9.411	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.412	urn:cite:hmt:pers.pers341
urn:cts:greekLit:tlg5026.msA.hmt:9.413	urn:cite:hmt:pers.pers640
urn:cts:greekLit:tlg5026.msA.hmt:9.413	urn:cite:hmt:pers.pers641
urn:cts:greekLit:tlg5026.msA.hmt:9.413	urn:cite:hmt:pers.pers97
urn:cts:greekLit:tlg5026.msA.hmt:9.413	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.413	urn:cite:hmt:pers.pers642
urn:cts:greekLit:tlg5026.msA.hmt:9.413	urn:cite:hmt:pers.pers685
urn:cts:greekLit:tlg5026.msA.hmt:9.414	urn:cite:hmt:pers.pers29
urn:cts:greekLit:tlg5026.msA.hmt:9.416	urn:cite:hmt:pers.pers494
urn:cts:greekLit:tlg5026.msA.hmt:9.416	urn:cite:hmt:pers.pers495
urn:cts:greekLit:tlg5026.msA.hmt:9.437	urn:cite:hmt:pers.pers211
urn:cts:greekLit:tlg5026.msA.hmt:9.437	urn:cite:hmt:pers.pers152
urn:cts:greekLit:tlg5026.msA.hmt:9.437	urn:cite:hmt:pers.pers643
urn:cts:greekLit:tlg5026.msA.hmt:9.439	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.443	urn:cite:hmt:pers.pers184
urn:cts:greekLit:tlg5026.msA.hmt:9.443	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.444	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.444	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.444	urn:cite:hmt:pers.pers184
urn:cts:greekLit:tlg5026.msA.hmt:9.468	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.470	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.471	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.471	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.472	urn:cite:hmt:pers.pers305
urn:cts:greekLit:tlg5026.msA.hmt:9.473	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.494	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.498	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.498	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers39
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers327
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers352
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers93
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers483
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers482
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers483
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.501	urn:cite:hmt:pers.pers483
urn:cts:greekLit:tlg5026.msA.hmt:9.504	urn:cite:hmt:pers.pers39
urn:cts:greekLit:tlg5026.msA.hmt:9.504	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:9.504	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.504	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.520	urn:cite:hmt:pers.pers644
urn:cts:greekLit:tlg5026.msA.hmt:9.520	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers352
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers645
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers483
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.524	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.525	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:9.525	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.525	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.526	urn:cite:hmt:pers.pers482
urn:cts:greekLit:tlg5026.msA.hmt:9.526	urn:cite:hmt:pers.pers488
urn:cts:greekLit:tlg5026.msA.hmt:9.526	urn:cite:hmt:pers.pers486
urn:cts:greekLit:tlg5026.msA.hmt:9.526	urn:cite:hmt:pers.pers487
urn:cts:greekLit:tlg5026.msA.hmt:9.526	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers646
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers648
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers688
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers688
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers646
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers688
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers482
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers482
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers382
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers683
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers647
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:9.527	urn:cite:hmt:pers.pers483
urn:cts:greekLit:tlg5026.msA.hmt:9.528	urn:cite:hmt:pers.pers482
urn:cts:greekLit:tlg5026.msA.hmt:9.528	urn:cite:hmt:pers.pers482
urn:cts:greekLit:tlg5026.msA.hmt:9.528	urn:cite:hmt:pers.pers486
urn:cts:greekLit:tlg5026.msA.hmt:9.528	urn:cite:hmt:pers.pers482
urn:cts:greekLit:tlg5026.msA.hmt:9.528	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:9.542	urn:cite:hmt:pers.pers483
urn:cts:greekLit:tlg5026.msA.hmt:9.542	urn:cite:hmt:pers.pers483
urn:cts:greekLit:tlg5026.msA.hmt:9.542	urn:cite:hmt:pers.pers650
urn:cts:greekLit:tlg5026.msA.hmt:9.542	urn:cite:hmt:pers.pers651
urn:cts:greekLit:tlg5026.msA.hmt:9.542	urn:cite:hmt:pers.pers652
urn:cts:greekLit:tlg5026.msA.hmt:9.542	urn:cite:hmt:pers.pers643
urn:cts:greekLit:tlg5026.msA.hmt:9.542	urn:cite:hmt:pers.pers653
urn:cts:greekLit:tlg5026.msA.hmt:9.544	urn:cite:hmt:pers.pers201
urn:cts:greekLit:tlg5026.msA.hmt:9.544	urn:cite:hmt:pers.pers262
urn:cts:greekLit:tlg5026.msA.hmt:9.544	urn:cite:hmt:pers.pers493
urn:cts:greekLit:tlg5026.msA.hmt:9.545	urn:cite:hmt:pers.pers493
urn:cts:greekLit:tlg5026.msA.hmt:9.548	urn:cite:hmt:pers.pers178
urn:cts:greekLit:tlg5026.msA.hmt:9.548	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.551	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.553	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.553	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.553	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:9.553	urn:cite:hmt:pers.pers654
urn:cts:greekLit:tlg5026.msA.hmt:9.553	urn:cite:hmt:pers.pers655
urn:cts:greekLit:tlg5026.msA.hmt:9.554	urn:cite:hmt:pers.pers279
urn:cts:greekLit:tlg5026.msA.hmt:9.577	urn:cite:hmt:pers.pers686
urn:cts:greekLit:tlg5026.msA.hmt:9.579	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.579	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.579	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.580	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.582	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.582	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.582	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.596	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.596	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.598	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.598	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.598	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.601	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.616	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.620	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.637	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.638	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.641	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.641	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.697	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:9.697	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.697	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.697	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.662	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.662	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.663	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.663	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:9.665	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.666	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.666	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.667	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.667	urn:cite:hmt:pers.pers1
